title;link;summary;published
IndiGo’s web check-ins charges: Here is what the government says it will do;https://www.financialexpress.com/industry/government-to-review-airlines-decision-to-charge-for-all-seats-during-web-check-in/1394009/;The government Monday said it was reviewing airlines' decision to charge passengers for any of the seats selected at the time of web check-in to ascertain whether the move is in compliance with existing rules.;2018-11-26T13:28:42+05:30
26/11 Mumbai attacks anniversary: Victims recount horror ten years on, some lament discrimination;https://www.financialexpress.com/india-news/26-11-mumbai-attacks-anniversary-victims-recount-horror-ten-years-on-some-lament-discrimination/1393881/;As the nation is mourning the death of victims, their kin lament alleged discrimination by the government while deciding on compensation for the martyrs. While some believe they were given unfair treatment, others know that no award can bring their loved ones back.;2018-11-26T12:54:58+05:30
Payout received as compensation in case of sexual harassment not chargeable to tax: ITAT;https://www.financialexpress.com/money/income-tax/payout-received-as-compensation-in-case-of-sexual-harassment-not-chargeable-to-tax-itat/1393991/;Mumbai based Income Tax Appellate Tribunal has given a judgement stating that any payout received as compensation in case of sexual harassment shall be in nature of capital receipt, not chargeable to tax.;2018-11-26T12:52:01+05:30
Kumbh Mela: Indian Railways to use Artificial Intelligence-based technology for crowd control at stations;https://www.financialexpress.com/infrastructure/railways/kumbh-mela-indian-railways-to-use-artificial-intelligence-based-technology-for-crowd-control-at-stations/1394001/;To tackle the massive rush of passengers during the upcoming Kumbh Mela, Indian Railways is all set to use technology, including Artificial Intelligence (AI), in a big way. The national transporter will deploy as many as 800 special trains.;2018-11-26T12:50:48+05:30
"Buy now to gain from stock market volatility in 2019 elections; this online investment platform explains why";https://www.financialexpress.com/market/buy-now-to-gain-from-stock-market-volatility-in-2019-elections-this-online-investment-platform-explains-why/1393988/;Political uncertainty is emerging as a key risk for investors as Prime Minister Narendra Modi’s Bharatiya Janata Party faces elections in five states before a national vote to be held by May.;2018-11-26T12:38:13+05:30
Bond bulls return to India to fuel best quarter in over a year;https://www.financialexpress.com/market/bond-bulls-return-to-india-to-fuel-best-quarter-in-over-a-year/1393945/;The debt-buying support from the Reserve Bank of India has given investors another reason to cheer the end of the longest stretch of losses since 2011.;2018-11-26T12:33:43+05:30
"Getting Dell job offers on email? Beware, these may be fake; here’s what company says";https://www.financialexpress.com/industry/getting-dell-job-offers-on-email-beware-these-may-be-fake-heres-what-company-says/1393910/;Dell India has cautioned the aspirants and applicants who want to secure a job offer at the multinational computer technology company, advising them to beware of fake offers by fraudsters who leverage the vulnerabilities of potential candidates.;2018-11-26T12:43:23+05:30
UPSC CDS I 2019: Last date for Union Public Service Commission exam online registration at upsc.gov.in;https://www.financialexpress.com/jobs/upsc-cds-i-2019-last-date-for-union-public-service-commission-exam-online-registration-at-upsc-gov-in/1393961/;UPSC CDS I 2019: Today is the last date for candidates who wish to fill the online application for the Combined Defence Services Examination (I) at upsc.gov.in and appear for the Union Public Service Commission examination.;2018-11-26T12:25:14+05:30
26/11 Mumbai Attacks 10th Anniversary: Remembering 7 bravehearts who laid down their lives;https://www.financialexpress.com/india-news/26-11-mumbai-attacks-10th-anniversary-remembering-7-bravehearts-who-laid-down-their-lives/1393949/;26/11 Mumbai Attacks Anniversary 2018: Ten years ago on November 26, 10 heavily armed terrorists entered Mumbai via sea route and laid siege to Mumbai through a series of coordinated attacks, that left 166 persons, including 26 foreign nationals, dead.;2018-11-26T12:31:03+05:30
"Modi’s vaccination drive one of the world’s best; to feature in top 12 practices in prestigious journal";https://www.financialexpress.com/economy/modis-vaccination-drive-one-of-the-worlds-best-to-feature-in-top-12-practices-in-prestigious-journal/1393913/;The Narendra Modi government launched the Mission Indradhanush initiative to ensure that all children under the age of two and pregnant women are fully immunised with all available vaccines.;2018-11-26T11:51:52+05:30
Indians lose over four years of their lives to air pollution, says study;https://www.financialexpress.com/lifestyle/health/indians-lose-over-four-years-of-their-lives-to-air-pollution-says-study/1393928/;According to the new Air Quality Life Index (AQLI), developed by researchers at University of Chicago in the US, particulate air pollution cuts global average life expectancy by 1.8 years per person.;2018-11-26T11:50:29+05:30
Opposition unity is cocktail of ‘corruption, commission, kushashan’, says UP minister Srikant Sharma;https://www.financialexpress.com/india-news/opposition-unity-is-cocktail-of-corruption-commission-kushashan-says-up-minister-srikant-sharma/1393901/;Uttar Pradesh minister Srikant Sharma Monday described 'opposition unity' as a demonetisation-hit group of corrupt people trying to throw spanners in the welfare schemes run by the Narendra Modi government.;2018-11-26T11:29:34+05:30
IndiGo gets some hilarious ideas on Twitter after it decides to charge for web check-ins;https://www.financialexpress.com/industry/indigo-gets-some-hilarious-ideas-on-twitter-after-it-decides-to-charge-for-web-check-ins/1393879/;After IndiGo said that it will be charging a fee for its web check-in facility, Twitter users came up with some hilarious ideas for the budget airline to make some extra bucks.;2018-11-26T11:23:40+05:30
"Bharti Airtel sets Africa IPO in motion, appoints these 8 global bankers; shares jump 3%";https://www.financialexpress.com/market/bharti-airtel-sets-africa-ipo-in-motion-appoints-these-8-global-bankers-shares-jump-3/1393860/;Telecom major Bharti Airtel's Africa business arm has announced the appointment of eight global banks including J P Morgan, Citigroup and Goldman Sachs to work on its intended IPO.;2018-11-26T11:19:16+05:30
Novel Artificial Intelligence can generate fake fingerprints to fool biometric systems;https://www.financialexpress.com/lifestyle/science/novel-artificial-intelligence-can-generate-fake-fingerprints-to-fool-biometric-systems/1393883/;Scientists have developed an artificial intelligence tool that can synthesise fake human fingerprints and potentially fool biometric authentication systems.;2018-11-26T11:14:16+05:30
Company fixed deposits: Better than bank FDs? 5 things to keep in mind;https://www.financialexpress.com/money/company-fixed-deposits-better-than-bank-fds-5-things-to-keep-in-mind/1393869/;Company FDs are issued by finance companies, HFCs and other NBFCs and provide better returns. However, there are a few things to consider before putting your money in them.;2018-11-26T13:29:41+05:30
IPL 2019 auction to be held on December 18, gets primetime slot;https://www.financialexpress.com/sports/ipl-2019-auction-to-be-held-on-december-18-gets-primetime-slot/1393842/;The auction for the 12th edition of the Indian Premier League will be held on December 18.;2018-11-26T10:57:13+05:30
Assembly Elections 2018 Live Updates: In Bhilwara, PM Narendra Modi slams Congress over 26/11 Mumbai attack under its watch;https://www.financialexpress.com/india-news/assembly-elections-2018-live-updates-pm-modi-rahul-gandhi-to-kickstart-campaign-in-rajasthan-today/1393815/;Assembly Elections 2018: After Chhattisgarh and Madhya Pradesh, Prime Minister Modi and Congress President Rahul Gandhi are face-to-face in Rajasthan, which will vote on December 7.;2018-11-26T12:35:32+05:30
Russia seizes Ukraine navy ships in Black sea, Kiev to impose martial law;https://www.financialexpress.com/world-news/russia-seizes-ukraine-navy-ships-in-black-sea-kiev-to-impose-martial-law/1393856/;Russia has seized three Ukrainian naval vessels off the coast of the Crimean Peninsula in a major escalation of tensions leading Kiev to announce early on Monday that it will impose martial law.;2018-11-26T10:46:56+05:30
"Modi’s Ayushman Bharat pushing hard to get private hospitals on board; NHA sends invites";https://www.financialexpress.com/economy/modis-ayushman-bharat-pushing-hard-to-get-private-hospitals-on-board-nha-sends-invites/1393828/;NHA is now organising a meeting with the hospitals to explain the benefits of the scheme and has sent an invitation to about 20 hospitals to be part of the meeting;2018-11-26T10:36:05+05:30
Kartarpur Sahib Corridor: As VP Venkaiah Naidu lays foundation stone today, here’s its significance for Sikh pilgrims;https://www.financialexpress.com/india-news/kartarpur-sahib-corridor-as-vp-venkaiah-naidu-lays-foundation-stone-today-heres-its-significance-for-sikh-pilgrims/1393795/;Kartarpur Sahib Corridor: Vice President M Venkaiah Naidu will today lay the foundation stone for the construction of the Kartarpur corridor ahead of the groundbreaking ceremony in Pakistan on November 28.;2018-11-26T10:36:14+05:30
Constitution Day 2018: VP M Venkaiah Naidu, PM Narendra Modi greet nation;https://www.financialexpress.com/india-news/constitution-day-2018-vp-m-venkaiah-naidu-pm-narendra-modi-greet-nation/1393849/;Vice President M. Venkaiah Naidu and Prime Minister Narendra Modi on Monday greeted the nation on the occasion of Constitution Day.;2018-11-26T10:26:57+05:30
IndiGo’s revised web-check in charges: Can you be denied a seat if you don’t pre-book? What IndiGo says;https://www.financialexpress.com/industry/indigos-revised-web-check-in-charges-can-you-be-denied-a-seat-if-you-dont-pre-book-what-indigo-says/1393818/;After India’s airline IndiGo announced that it will charge a fee for its web-check in facility, customers are now intrigued by an important question-- can they be denied a seat in case they don’t pre-book? We take a closer look.;2018-11-26T10:21:18+05:30
26/11 Mumbai attack: Maharashtra Governor Ch Vidyasagar Rao, CM Devendra Fadnavis pay tributes to martyrs on 10th anniversary;https://www.financialexpress.com/india-news/26-11-mumbai-attack-maharashtra-governor-ch-vidyasagar-rao-cm-devendra-fadnavis-pay-tributes-to-martyrs-on-10th-anniversary/1393840/;Floral tributes were paid Monday to those who laid down their lives while fighting Pakistani terrorists who had attacked the metropolis on this day 10 years ago.;2018-11-26T10:11:48+05:30
Rupee rises 39 paise to 70.30 against US dollar in early trade;https://www.financialexpress.com/market/rupee-rises-39-paise-to-70-30-against-us-dollar-in-early-trade/1393832/;Rising for the eighth straight day, the rupee climbed 39 paise to 70.30 against the US dollar in early trade Monday, as global crude prices slipped below the USD 60 per barrel mark.;2018-11-26T10:04:59+05:30
"Whopping 2.38 lakh ATMs could be shut down; what it means for you, why there’s a threat: All you need to know";https://www.financialexpress.com/industry/banking-finance/whopping-2-38-lakh-atms-could-be-shut-down-what-it-means-for-you-why-it-is-being-done-all-you-need-to-know/1393804/;Last week, the Mumbai-based trade association for outsourcers of cash machines CATMi said that changes in the regulatory landscape have made the business unviable and they could lead to shutting down of 50% of the country's ATMs by March next year.;2018-11-26T11:03:53+05:30
Jammu and Kashmir weather: Intense cold wave in Ladakh region;https://www.financialexpress.com/india-news/jammu-and-kashmir-weather-intense-cold-wave-in-ladakh-region/1393826/;Minimum temperatures rose marginally in the Kashmir Valley due to partial cloud cover on Monday as an intense cold wave continued to sweep through Jammu and Kashmir's Ladakh region.;2018-11-26T09:58:41+05:30
26/11 Mumbai attack : President Ram Nath Kovind, PM Narendra Modi pay tributes to victims on 10th anniversary;https://www.financialexpress.com/india-news/26-11-mumbai-attack-president-ram-nath-kovind-pm-narendra-modi-pay-tributes-to-victims-on-10th-anniversary/1393813/;President Ram Nath Kovind and Prime Minister Narendra Modi on Monday paid tribute to the victims of 26/11 Mumbai terror attacks on its 10th anniversary.;2018-11-26T09:52:18+05:30
Ahead of Aero India 2019, Op Raksha Gyan to be launched on Tuesday by MoD;https://www.financialexpress.com/defence/ahead-of-aero-india-2019-op-raksha-gyan-to-be-launched-on-tuesday-by-mod/1393801/;Ahead of the Aero-India 2019, with a target of getting at least up to 1000 IPRs, there will be cells at the Units (shop level), Factory level and at the Corporate level with an aim to creating new Ideas.;2018-11-26T09:36:59+05:30
2002 Gulberg Society massacre case: Supreme Court to hear Zakia Jafri’s plea against SIT’s clean chit to Narendra Modi;https://www.financialexpress.com/india-news/2002-gulberg-society-massacre-case-supreme-court-hearing-zakia-jafri-sit-clean-chit-narendra-modi-gujarat-riots-godhra/1393790/;The Supreme Court is expected to hear the plea of deceased Congress leader Ehsan Jafri's wife Zakia (80) challenging the Special Investigating Team's (SIT) clean chit to Narendra Modi in Gulberg Society massacre case on Monday.;2018-11-26T09:36:55+05:30
Delhi weather: Misty Monday morning in national capital, air quality remains ‘poor’;https://www.financialexpress.com/india-news/delhi-weather-misty-monday-morning-in-national-capital-air-quality-remains-poor/1393788/;The national capital on Monday witnessed a misty morning with the minimum temperature recorded at 10.5 degrees Celsius, a notch below the season's average as the air quality remained 'poor'.;2018-11-26T09:29:03+05:30
IITs including ‘Life Science’ in curriculum for breakthroughs in biology and medicine;https://www.financialexpress.com/education-2/iits-including-life-science-in-curriculum-for-breakthroughs-in-biology-and-medicine/1393750/;With changing times and the advent of new technology in the fields of healthcare and medicine, the Indian Institute of Technology (IITs) are tweaking their curriculum in their attempt for breakthroughs in biology and medicine.;2018-11-26T09:26:39+05:30
Vice President M Venkaiah Naidu, PM Narendra Modi attend dinner hosted by CJI on Constitution Day eve;https://www.financialexpress.com/india-news/vice-president-m-venkaiah-naidu-pm-narendra-modi-attend-dinner-hosted-by-cji-on-constitution-day-eve/1393771/;Vice President M Venkaiah Naidu and Prime Minister Narendra Modi Sunday attended a dinner hosted by the Chief Justice of India on the eve of Constitution Day.;2018-11-26T09:16:08+05:30
"Share market LIVE updates: Sensex, Nifty extend gains; metals, pharma stocks crack; HUL shares jump 4%";https://www.financialexpress.com/market/share-market-live-updates-bse-sensex-today-nifty-yes-bank-crude-oil-rupee-hcl-tech-bajaj-finance-ril-26-november-2018-monday/1393774/;Stock market LIVE today: The domestic stock market recovered from day's low during the mid-afternoon trade session today, with the BSE Sensex gaining over 200 points and the Nifty reclaiming the 10,550-mark. Heavy selling pressure was witnessed in most metals, pharma and PSU banks stocks. FMCG stocks gained, with HUL shares rising nearly 4%.;2018-11-26T13:44:46+05:30
Punjab police detains six men from Pathankot railway station on terror suspicion;https://www.financialexpress.com/india-news/punjab-police-detains-six-men-from-pathankot-railway-station-on-terror-suspicion/1393766/;The Punjab Police and their Jammu and Kashmir counterparts have been interrogating them along with other security officials.;2018-11-26T08:41:09+05:30
US dollar steady in safe-haven trade, sterling gains slightly on Brexit deal news;https://www.financialexpress.com/market/us-dollar-steady-in-safe-haven-trade-sterling-gains-slightly-on-brexit-deal-news/1393746/;The dollar rose versus its major peers on Monday, as investors sought shelter in safe haven currencies as fears of a global growth slowdown and U.S.-Sino trade tensions sapped risk appetite.;2018-11-26T08:30:56+05:30
Crude oil prices stabilise after ‘Black Friday’ plunge;https://www.financialexpress.com/market/commodities/crude-oil-prices-stabilise-after-black-friday-plunge/1393745/;Oil prices steadied on Monday after plunging nearly 8 percent in the previous session, but remain under pressure with Brent crude below $60 per barrel amid weak fundamentals and struggling financial markets.;2018-11-26T08:31:34+05:30
Asian shares tick up but oil rout dampens sentiment;https://www.financialexpress.com/market/asian-shares-tick-up-but-oil-rout-dampens-sentiment/1393742/;Asian shares edged higher on Monday, though investors were cautious as plunging oil prices fanned worries about a dimming outlook for the global economy.;2018-11-26T08:31:52+05:30
Ayodhya LIVE Updates: Left parties to observe December 6 as ‘Defend Constitution and Secularism Day’;https://www.financialexpress.com/india-news/ayodhya-live-news-narendra-modi-ram-mandir-construction-vhp-dharma-sabha-supreme-court-rss-shiv-sena/1393751/;Ayodhya LIVE Updates: Amid raging talks over taking the ordinance route to begin the construction of Ram Mandir at Ayodhya, prominent seer Swamy Bhadracharya has announced that the saint community will announce future plans after December 11.;2018-11-26T14:01:07+05:30
Google Family Link App in India: Here’s how parents can keep track of their child’s smartphone activities;https://www.financialexpress.com/industry/technology/google-family-link-app-in-india-now-keep-track-of-your-kids-android-device-activities-how-to-use/1393706/;Google Family Link App in India: Technology giant Google recently launched the Family Link App in India.;2018-11-26T09:37:22+05:30
Ayodhya: Ramdas Athawale says no mandir, no masjid, build institute or something else;https://www.financialexpress.com/india-news/ayodhya-ramdas-athawale-says-no-mandir-no-masjid-build-institute-or-something-else/1393734/;Union Minister and ruling BJP ally Ramdas Athawale has joined the Ram Mandir debate by saying the disputed land should not be used for a temple or mosque but something else should be constructed there.;2018-11-26T07:49:28+05:30
26/11 Mumbai Attacks: US calls upon Pakistan, others to implement UNSC sanctions against perpetrators;https://www.financialexpress.com/world-news/26-11-mumbai-attacks-us-calls-upon-pakistan-others-to-implement-unsc-sanctions-against-perpetrators/1393733/;"Describing the Mumbai terror attack as a ""barbarity"", the US Secretary of State Mike Pompeo has called upon Pakistan and other nations to uphold their UN Security Council obligations to implement sanctions against those responsible for the atrocity,";2018-11-26T07:42:59+05:30
US looking at tools at its disposal to convince Pakistan to crack down on terrorist groups;https://www.financialexpress.com/world-news/us-looking-at-tools-at-its-disposal-to-convince-pakistan-to-crack-down-on-terrorist-groups/1393727/;Except for designating Pakistan as a state sponsor of terrorism, the United States is looking at all possible tools at its disposal to convince Islamabad that it is in its interest to crack down on terrorist group, a senior US official has said.;2018-11-26T07:18:34+05:30
26/11 Mumbai Attacks: US announces USD 5 million reward for information on perpetrators;https://www.financialexpress.com/india-news/26-11-mumbai-attacks-us-announces-usd5-million-reward-for-information-on-perpetrators/1393724/;The United States Monday announced a USD5 million reward for information leading to the arrest or conviction in any country of any individual who committed, conspired, aided or abetted the 2008 Mumbai attack.;2018-11-26T08:52:06+05:30
"Bitcoin Falls Further Below $4,000; Crypto Continues Plunge";https://www.financialexpress.com/market/bitcoin-falls-further-below-4000-crypto-continues-plunge/1393720/;Bitcoin slid another 4.5 percent to $3,635 at midnight Sunday in New York, according to Bitstamp. It recouped most of the losses by 7:50 a.m. but remains in the red. It’s lost 33 percent in the past week and 75 percent this year.;2018-11-26T06:59:54+05:30
Booster shot for economy: These 20 major state governments raised capex in April-September;https://www.financialexpress.com/economy/public-investments-state-governments-speed-up-capex-big-jump-in-q2/1393688/;"At Rs 1.3L cr, H1 capex by 20 major states was up 16% y-o-y; with higher staff pay and farm loan waivers, FY19 fiscal targets look difficult";2018-11-26T09:02:48+05:30
New power record! Power demand at all-time high in October;https://www.financialexpress.com/industry/economic-pick-up-power-demand-in-october-touches-all-time-high/1393682/;The rise in power demand coincides with the rampant addition of household connections under the government’s Saubhagya scheme.;2018-11-26T09:12:39+05:30
Brexit: EU leaders clinch ‘best possible’ deal, urge Britons to back May;https://www.financialexpress.com/world-news/brexit-eu-leaders-clinch-best-possible-deal-urge-britons-to-back-theresa-may/1393677/;The 27 leaders took barely half an hour to rubber-stamp the 600-page withdrawal treaty, aimed at an orderly exit on March 29 to be followed by two to three years of a status-quo transition period.;2018-11-26T06:54:29+05:30
Essar Steel bid: StanChart moves NCLT against selection of ArcelorMittal;https://www.financialexpress.com/industry/essar-steel-bid-stanchart-moves-nclt-against-coc-selecting-arcelor/1393672/;In October, StanChart had filed a caveat to ensure that no decision is passed on ArcelorMittal’s resolution plan submitted by the CoC for the NCLT’s approval until StanChart is heard by the tribunal.;2018-11-26T06:43:21+05:30
Wings clipped: AAI cancels 84 licenses of Air Odisha, Deccan Charters;https://www.financialexpress.com/industry/udan-scheme-aai-cancels-84-licenses-of-air-odisha-deccan-charters/1393669/;Air Odisha and Deccan Charters were allotted the routes in March 2017 and scheduled to start operations within six months or by September 2017.;2018-11-26T06:50:56+05:30
Trade talks: Government study to weigh RCEP impact;https://www.financialexpress.com/economy/trade-talks-government-study-to-weigh-rcep-impact/1393662/;Move suggests anxiety over potential losses from the deal hasn’t yet subsided;2018-11-26T06:53:39+05:30
G20 summit: PM Modi may flag West’s laxity on $100 bn climate fund;https://www.financialexpress.com/economy/g20-india-likely-to-flag-wests-laxity-on-climate-fund-of-100-bn-a-year/1393661/;India will also impress upon world leaders about fulfilling the commitment made in the Bali round of trade negotiations to find a permanent solution for public food stock holding limit.;2018-11-26T06:44:51+05:30
Fuelling expansion: As election nears, govt allows oil PSUs to open 55,000 more fuel pumps;https://www.financialexpress.com/industry/market-expansion-oil-psus-to-double-retail-outlets-in-5-yrs/1393656/;OMCs have issued advertisements for selection of dealers across the country through an online portal to set up petrol pumps in emerging markets like highways, agricultural pockets and industrial hubs.;2018-11-26T08:53:27+05:30
NBFC problem is one of insolvency, not liquidity;https://www.financialexpress.com/opinion/nbfc-problem-is-one-of-insolvency-not-liquidity-heres-why/1393648/;RBI needs to fix the Rs 1 lakh crore liquidity shortage, not worry about augmenting of credit for NBFCs—let banks lend to them;2018-11-26T06:51:54+05:30
Politics vs Economics: Why fuel price cuts should be reversed;https://www.financialexpress.com/opinion/why-petrol-diesel-price-cuts-should-be-reversed/1393644/;Oil PSUs, at least, must not bear a Rs 1 per litre subsidy;2018-11-26T06:46:08+05:30
CyberChondria: Internet symptom is creating health issues for netizens;https://www.financialexpress.com/opinion/cyberchondria-internet-symptom-is-creating-health-issues-for-netizens/1393643/;Internet symptom-checking is amplifying health problems, not helping people access accurate information;2018-11-26T06:44:00+05:30
From plate to plough: Why parties prefer freebies to investments in election manifestoes;https://www.financialexpress.com/opinion/from-plate-to-plough-its-raining-freebies-for-farmers-in-election-season/1393496/;Raising the rate of growth of farmers’ incomes from 3.6% to almost 13% by 2022-23 is akin to promising them the moon and taking them for a ride;2018-11-26T06:48:59+05:30
Bipartosanship calls: What Indian politicians should learn from UK;https://www.financialexpress.com/opinion/indian-politics-is-all-about-tu-tu-mai-mai-it-should-learn-meaningful-debate-from-uk-model/1393486/;There are no platforms to debate development or Kashmir or China policy. No debate of national interest and no politics in fact.;2018-11-26T06:48:10+05:30
Making fiscal transfers gender specific is important. Here’s why;https://www.financialexpress.com/opinion/making-fiscal-transfers-gender-specific-is-important-heres-why/1393479/;The Terms of Reference of Finance Commissions have expanded over the years, but concerns arising out of gender inequality have never been a part of ToR. This has happened in spite of the growing realisation that it is necessary to deal with gender inequality issues with respect to fiscal decentralisation;2018-11-26T04:33:15+05:30
Menstrual hygiene: What needs to be done for women in rural India;https://www.financialexpress.com/opinion/menstrual-hygiene-what-needs-to-be-done-for-women-in-rural-india/1393471/;Preaching what is right or wrong doesn’t work. It is by disassociating morality from menstruation that we can focus from health, education and development viewpoints;2018-11-26T04:32:25+05:30
Why India needs to strengthen WBP Act;https://www.financialexpress.com/opinion/why-india-needs-to-strengthen-wbp-act/1393468/;An amendment Bill has been introduced to Whistle Blowers Protection Act, seeming to dilute the original statute;2018-11-26T04:31:17+05:30
Interview: Cyber security cannot be  an afterthought anymore, says Vikas Arora, Chief transformation officer, IBM India/South Asia;https://www.financialexpress.com/industry/interview-cyber-security-cannot-be-an-afterthought-anymore-says-vikas-arora-chief-transformation-officer-ibm-india-south-asia/1393631/;IBM’s Institute for Business Value recently conducted a survey which found that adoption of cognitive security solutions is currently at 7% but is expected to grow three-fold (to 21%) within the next 2-3 years;2018-11-26T04:23:24+05:30
Yahoo Mail brings out two new features;https://www.financialexpress.com/industry/yahoo-mail-brings-out-two-new-features/1393627/;You can now set reminders or unsubscribe to spam emails, directly from inbox;2018-11-26T04:13:35+05:30
Will continuous performance management be a reality in the digital age?;https://www.financialexpress.com/industry/will-continuous-performance-management-be-a-reality-in-the-digital-age/1393623/;Digital technologies are throwing up a plethora of data at frequent intervals which presents an opportunity to get real-time insights on several parameters.;2018-11-26T04:08:29+05:30
Samsung AX5500 air purifier: Stellar performer, cleans indoor air quickly;https://www.financialexpress.com/industry/samsung-ax5500-air-purifier-stellar-performer-cleans-indoor-air-quickly/1393616/;Samsung AX5500 air purifier is beautifully designed and engineered, making it a pleasure to look at and to operate;2018-11-26T04:02:15+05:30
BlackBerry Key2 LE: Work phone with a physical keyboard;https://www.financialexpress.com/industry/blackberry-key2-le-work-phone-with-a-physical-keyboard/1393614/;BlackBerry Key2 LE is a stylish Android phone with smooth performance and decent battery;2018-11-26T03:56:39+05:30
Gail (India) rating ‘buy’: Facing challenges in short term;https://www.financialexpress.com/industry/gail-india-rating-buy-facing-challenges-in-short-term/1393606/;"Adverse situation may be reversed; outlook remains strong over the medium term; ‘Buy’ maintained";2018-11-26T03:48:19+05:30
Ujjivan Financial Services rating ‘buy’: Q2 earnings were better than expected;https://www.financialexpress.com/industry/ujjivan-financial-services-rating-buy-q2-earnings-were-better-than-expected/1393602/;"Regulatory overhang is a concern; ‘Buy’ retained with TP cut to Rs 280 from Rs 320";2018-11-26T03:40:33+05:30
SIP investment: Why you need to accept losses;https://www.financialexpress.com/money/equity-investments-why-you-need-to-accept-losses-when-doing-sip/1393598/;If your tolerance is low in a falling market, learn to overcome your fears when things get bad. Otherwise, you will miss the opportunity of investing when prices are indeed low;2018-11-26T07:51:33+05:30
Bharti Airtel rating ‘buy’: Revenues to grow from Q3, says company;https://www.financialexpress.com/industry/bharti-airtel-rating-buy-revenues-to-grow-from-q3-says-company/1393592/;Company is looking to expand data capacity multiple times through refarming of 900MHz and 2100MHz spectrum to 4G services and splitting of sectors;2018-11-26T03:28:49+05:30
Home Loans: How to choose the best repayment option;https://www.financialexpress.com/money/home-loan-repayment-how-to-choose-the-best-option/1393587/;Analyse your financial needs and adopt the most suitable option;2018-11-26T06:52:46+05:30
Retail activation: Why marketers love the malls;https://www.financialexpress.com/industry/retail-activation-why-marketers-love-the-malls/1393576/;Malls with high average footfalls tend to earn 5-8% as additional revenue per month through brand activations. A major component of this is then reinvested in seasonal marketing to woo customers;2018-11-26T03:00:30+05:30
OTT: YouTube comes up with AR Rived, its first original show in India;https://www.financialexpress.com/industry/ott-youtube-comes-up-with-ar-rived-its-first-original-show-in-india/1393582/;The digital video platform is monetising its first original show in India through advertising;2018-11-26T02:51:25+05:30
Mahindra Alturas G4 car review: Cabin space, price make this SUV stand apart;https://www.financialexpress.com/industry/mahindra-alturas-g4-car-review-cabin-space-price-make-this-suv-stand-apart/1393572/;Ride and handling is average. It’s a tall vehicle so there is the expected body-roll. But what makes the Alturas G4 stand apart is the overall package you get for the price—and a cabin so opulent that you place it inside a Mercedes-Benz and it won’t feel out of place;2018-11-26T02:37:20+05:30
Wind energy: Capacity addition likely to rebound after a lean FY18;https://www.financialexpress.com/industry/wind-energy-capacity-addition-likely-to-rebound-after-a-lean-fy18/1393568/;While wind capacity is expected to rise by 42% this year, a switch to competitive bidding and low tariffs remain challenges for the sector;2018-11-26T02:16:11+05:30
Qbera: Startup aims to provide quick, hassle-free personal loans;https://www.financialexpress.com/industry/qbera-startup-aims-to-provide-quick-hassle-free-personal-loans/1393563/;This start-up ensures that a personal loan reaches a beneficiary’s account in 24-48 hours;2018-11-26T02:09:38+05:30
Narvar: Ensuring the perfect delivery;https://www.financialexpress.com/industry/narvar-ensuring-the-perfect-delivery/1393562/;Narvar, with its logistics partners, provides shipping, tracking, notification and return services to the retailer and the end-customer;2018-11-26T02:05:13+05:30
Why rural India still has poor access to quality education?;https://www.financialexpress.com/education-2/why-rural-india-still-has-poor-access-to-quality-education/1393555/;Reasons include poor school infrastructure, poor access to toilets, sanitation facilities, teacher absenteeism … ironically, it’s been almost a decade of the passing of the RTE Act;2018-11-26T01:57:20+05:30
Why extracurricular activities are must for students;https://www.financialexpress.com/education-2/why-extracurricular-activities-are-must-for-students/1393551/;Indians do more extracurricular activities than students in many other countries around the world, including sports and extra classes;2018-11-26T01:53:06+05:30
How MBA is evolving with tech;https://www.financialexpress.com/education-2/how-mba-is-evolving-with-tech/1393550/;Technical integration in MBA curriculum is happening;2018-11-26T01:46:52+05:30
Sunny future: Digital dividend for India’s renewables vision;https://www.financialexpress.com/industry/sunny-future-digital-dividend-for-indias-renewables-vision/1393541/;Digital tools and technologies can disrupt the renewables sector in three ways—smarter generation, effective incentivisation, and efficient consumption;2018-11-26T01:41:03+05:30
26/11 Mumbai attacks: ‘Datta Padsalgikar first to reveal Pakistani hand’;https://www.financialexpress.com/india-news/26-11-mumbai-attacks-datta-padsalgikar-first-to-reveal-pakistani-hand/1393536/;Padsalgikar, who released the Marathi book, '26/11-Kasab ani Mi' (26/11-Kasab and I), appreciated Mahale for his investigation of the 26/11 attack.;2018-11-26T00:34:32+05:30
Centre’s crop insurance scheme a ‘big scam’, should be scrapped: Arvind Kejriwal;https://www.financialexpress.com/india-news/centres-crop-insurance-scheme-a-big-scam-should-be-scrapped-arvind-kejriwal/1393531/;The Delhi chief minister said this scheme should be called the 'BJP Kisan Daka Yojana' (BJP Farmer Loot Scheme).;2018-11-26T00:14:45+05:30
Hollywood and Bollywood stars bond over Andy Serkis’ ‘Mowgli’;https://www.financialexpress.com/entertainment/hollywood-and-bollywood-stars-bond-over-andy-serkis-mowgli/1393523/;The tale itself follows a boy caught up between two different worlds -- mankind and animal kind.;2018-11-25T23:53:59+05:30
